Id,SalePrice
2,115742.13261718022
4,254695.06315651565
6,182158.07577035896
7,226567.4493126492
17,214448.98019404017
18,385185.781728614
22,161721.85996133083
27,111662.00812985671
31,114244.60585249928
36,151188.31984196624
39,353939.8094683445
40,267195.01141508284
42,320559.62452414166
46,213456.40372606894
53,187128.32717215983
58,172107.60657730428
61,337496.71594496636
72,199047.44367409238
79,126818.49163331966
80,205405.32724740496
82,154301.59796973053
83,101909.35004268817
85,146781.01339295626
88,122816.16741134858
92,296730.5296382445
93,287858.6468592722
95,203465.58729842916
102,165886.01408117067
103,175632.82286538827
106,241413.3522261073
107,154084.34826426487
110,219993.1995962125
114,179339.63458782513
116,184043.57860286155
117,162062.23127999657
118,142306.36394313295
125,137529.8255591513
126,165904.01568431416
127,132836.7864046375
128,206481.11154930916
134,131794.40937466075
135,159517.0895359716
137,274387.4975656496
143,137490.48749759854
147,131328.82098742138
148,169463.1283450066
150,115380.48800865507
156,141105.2639005249
157,125932.76071844065
159,155724.34774773876
161,285288.61794762575
167,133748.16679138524
170,113288.55698778103
171,95465.8612302479
175,93002.48518030901
179,138184.42793431276
181,115213.98092779698
186,176017.85266211123
193,200782.72236972034
194,86434.47801212652
206,105409.83656734967
208,127072.68995443016
210,150383.53258134593
211,99608.13409235798
212,107148.79856047178
214,104121.2913977845
215,116255.55724942454
217,148814.59557110188
222,140346.50243790427
227,136625.71612402974
228,142845.65289164134
233,202612.13795313818
235,121595.96102946803
238,126829.13062256436
241,183762.9644877973
252,206673.7047597424
253,200662.38904699113
256,143484.06704603112
257,141225.77035041206
258,201296.80749420225
259,180902.63770960085
261,143927.2636810895
263,121183.20207353246
266,216784.67848747628
267,232057.26975681097
270,147229.40666623355
271,270477.37126454356
276,118014.67328797623
285,166156.65830331235
288,83258.5033587124
289,121981.26377571595
290,110715.693900002
291,113365.67974012665
292,114592.5915674716
293,180148.8666544333
294,210939.42586360406
295,173886.28345863547
304,117817.95198441418
322,371278.79837370495
326,171200.61083653173
327,107998.95081103368
328,121961.65070895609
331,91954.83153384982
332,99076.95662048366
333,107401.50100239246
335,132196.26952134562
337,179115.59717133627
342,118773.16351299218
343,170287.959261279
347,181449.92918449166
350,401224.3254571401
352,241227.9137419433
358,144963.43779992926
359,163209.3375987979
360,165942.2800351857
368,336573.46769601066
369,226393.53412229667
373,188060.96145177245
377,270347.62312401814
383,159277.13585641005
386,248262.68744100057
387,240650.47493286716
390,166273.41948965864
391,155032.76302273813
395,155262.103319383
397,128137.05990980729
398,112057.83364222484
401,111656.37849470363
404,136022.34256201092
408,117812.5825807685
409,133106.14954964086
410,151637.00382092068
418,142152.49260394138
422,403645.8559522579
427,319547.7673759912
431,424837.13033839734
433,574066.5474117413
437,357451.0485028498
438,283337.350342855
442,323654.78711372416
447,230071.87912674304
459,336310.6002382326
460,269616.8552220621
464,193904.5373708064
465,182998.8949255587
467,167738.85069992553
468,169060.1626386885
474,186192.3964911493
480,195595.52849485958
481,185740.1483724457
