Id,SalePrice
2,119655.48787012415
4,254173.89803302046
6,201372.5089939917
7,224962.61956270534
17,217755.71585938951
18,320277.9783448763
22,187042.11889188032
27,131241.66878421354
31,125445.43820470085
36,169226.1059379147
39,365810.739444697
40,267855.72411548457
42,325142.5675082789
46,223062.96560380183
53,202950.86245130392
58,188440.6633797386
61,307743.62362551194
72,206823.6320124991
79,137026.56970277752
80,219711.66894753827
82,177041.39513772455
83,109198.99050229622
85,157180.19478044967
88,133958.81082625146
92,302380.7708716787
93,298865.3968970819
95,212116.59932145238
102,189083.85034481034
103,195364.96682138907
106,245949.4449005897
107,174393.7324579547
110,218621.79703709108
114,194003.95546098452
116,178567.6537919295
117,171807.20643436298
118,155298.85377568452
125,157540.390482573
126,191400.88213768485
127,149764.1539320649
128,212418.31649558002
134,147175.856545824
135,169376.3802559195
137,237760.19273357358
143,147715.19019610088
147,145286.84165798698
148,175175.41131204646
150,136025.76884550406
156,153133.01328140777
157,137439.0203861738
159,150702.0873259535
161,260095.16925831465
167,147893.3817783966
170,132558.3502925544
171,116834.69442970259
175,116923.1398430308
179,153747.05445418775
181,126190.91320466885
186,210241.7946015777
193,195340.85379989742
194,104043.21078552504
206,118188.73718114149
208,146666.46242522998
210,164551.6217929063
211,124048.61708250239
212,133110.18541676007
214,127196.16576677118
215,142774.3910980704
217,174522.93987061217
222,152512.06350121845
227,152818.969864333
228,172900.54775765495
233,197535.6201139173
235,142606.27707739038
238,129929.27719651994
241,191168.3760897333
252,225357.99622101287
253,208091.2419994445
256,160476.7527706723
257,152860.53185767887
258,208112.48356422296
259,201465.00299008505
261,156320.4080042688
263,137776.54720818633
266,229492.23602839623
267,235057.4067784411
270,165139.31515265873
271,259323.5672992091
276,139919.6837228376
285,159305.70836220903
288,99344.3740543308
289,152100.6890411547
290,132653.20932838888
291,155523.0009938253
292,137854.96895453014
293,192352.43541669848
294,215869.30259161524
295,190719.31942961278
304,127317.01636962473
322,346656.99925561144
326,170960.86870270167
327,119677.78399285222
328,131275.54484832045
331,107965.72247477769
332,113652.89587127484
333,119319.57113448673
335,146005.77839338355
337,211492.9339052336
342,131957.07405388734
343,182062.6833075212
347,196838.89025506983
350,314830.6796508301
352,231163.09468168626
358,179373.05817517292
359,189600.90675757456
360,187433.88772741007
368,300194.01372574404
369,237979.93893951038
373,195109.9697928629
377,263986.15236770717
383,185254.86900512502
386,245021.5656692984
387,246207.78863822934
390,179736.827941979
391,174150.4045115698
395,167388.34762899182
397,141226.0652893511
398,128645.56230039061
401,128609.19017425303
404,144623.3393243855
408,135012.43143732546
409,154548.60526070406
410,168117.8043615625
418,147823.00929891685
422,417170.09480952955
427,259127.63628103826
431,375197.9310512241
433,457191.11117013905
437,357207.8332947264
438,272208.54627359076
442,321217.69254566554
447,228554.53225641264
459,310077.3046641518
460,282119.9678276311
464,214700.70822013562
465,205038.27491552054
467,195419.76261077085
468,195216.81650183783
474,203883.0644929826
480,216376.00444056984
481,210070.8519402806
483,213205.35138715085
488,201554.58014304386
492,189463.90523394532
494,187737.12397097412
499,331584.0485200083
500,274634.69683341763
501,291953.074512902
503,237108.19300684417
506,223409.215738808
508,260799.05176107356
511,270394.43300980644
515,229815.0247315899
519,235485.84796847036
521,278700.295628503
530,236790.0862403012
532,223906.6246614075
534,198331.80638499706
540,187702.98605023904
541,160269.5341895504
551,175953.72909788246
552,168856.05450326
554,124246.98282300969
555,140291.72269950673
556,146246.47559727493
557,127650.75180238896
565,226946.68900264354
566,318636.6042516237
567,179441.85588776646
569,222108.06399423192
570,185109.5252860828
574,238899.83874381226
575,253533.1688094578
576,203581.1314818995
577,222482.73437362487
578,236794.0895680144
583,217005.72836352355
584,204689.66333686418
585,164170.6611867233
587,195568.32472241437
593,234184.7202150769
597,218476.40738992367
598,176445.6893006799
599,172613.6241719915
600,128164.13960471905
605,173024.0852240496
607,166206.25541386267
608,153902.85516375018
611,163109.44817553938
616,135456.79352828948
625,170227.0861882762
629,171506.58518708902
630,143496.59145672512
631,140990.6247566781
640,153716.57301377069
642,182436.0507699392
643,146327.38504972056
646,133677.14454523387
647,152945.8976789318
655,110954.46728821128
659,125508.20491206084
663,88892.78885452465
665,116942.20804300671
667,225307.09855421074
673,138850.1235110064
676,134383.6982865577
680,170494.47470959145
682,149308.5876018409
687,161438.95738360783
688,176643.99232508682
692,140730.0338606734
693,128485.30357932585
695,158239.07108782008
697,136673.60358170388
700,155348.97189930573
702,162794.39623796128
703,159217.0677571058
704,120520.12172407277
712,107444.42797931326
713,128899.26157186969
717,253817.2204525325
720,188188.5015822511
721,99259.308453512
726,177209.62895286796
733,127767.62885646598
736,139366.81636775754
738,120001.21334996521
741,142351.53530544235
743,94685.85416891014
745,128190.5432394153
750,158894.11765965435
756,119338.31798012616
757,144890.34258822683
758,165923.4130383164
760,114518.37834138259
765,145677.7507061909
775,144134.12824508816
776,143348.55794850245
780,172504.38105514288
783,178451.23430245236
790,132659.46982748964
795,103341.49785024601
796,149419.31663826935
797,158470.27981269566
798,131632.89122023925
804,217701.2305998858
805,226527.05027002856
806,256632.2901948345
808,150806.53908076807
814,150327.3725468479
818,355476.92185295623
821,275173.9967102665
822,310446.5814151009
825,276278.76583593804
827,226216.13092859942
830,206170.01361389182
834,235783.4161761063
835,187571.2496693961
842,152814.92749091037
845,208436.37897849348
852,218746.5073670777
857,142198.61013315636
858,163822.36581627998
859,132423.9238571537
860,137827.42369291006
861,133199.91701809902
864,268293.5538368284
868,218854.92142552498
869,225549.90356167045
872,271200.9492748255
873,216327.80134399285
885,129307.05548181187
890,125259.65233195058
895,118458.17300447938
899,109511.66821707004
906,129700.05708675906
918,152110.20496398918
923,151648.54772394482
925,131622.83059428004
927,137318.9927107685
932,179291.11292882788
933,143631.25335866015
934,160163.0275871103
942,115351.58773500388
947,285612.32960014255
948,242141.91591003118
951,146413.5921575413
957,233484.72753830772
958,304118.22568800894
959,223506.02613679718
963,190601.73936079693
967,237337.51889634336
968,328595.4533736853
971,167745.02998634486
972,179675.53427226713
976,121339.03676285609
978,111402.16869579113
979,130459.81217621804
984,132437.9577571516
986,163084.98110708248
991,198696.21832415138
996,193533.58473870842
1001,248357.1884515393
1007,221644.62087169682
1008,200755.9334302113
1009,215955.9597940164
1014,169372.36053412987
1022,227240.355249871
1024,179589.28314372804
1027,147505.26572783224
1030,184818.92168063854
1032,166600.55331203557
1035,155004.29583254902
1042,130126.47583952159
1047,160609.6137485417
1050,132432.26933048808
1055,267235.2811171432
1059,392785.1612511215
1061,342467.7132030614
1064,422292.54618998716
1077,237622.9747929564
1081,237117.16394033452
1092,221524.6803704247
1093,204063.45121928913
1095,207702.35441161497
1099,276088.9432001488
1101,294272.08330104634
1103,275512.2595440101
1109,246900.6595367263
1112,239079.90890048686
1113,258531.9761110752
1114,248884.07705088268
1116,267489.83537297475
1117,229158.73753643568
1119,278131.91121839127
1121,233903.53825722312
1122,217790.46478278024
1125,260660.97619747728
1137,173951.0507499
1142,206654.1655542473
1144,198735.48953828213
1145,212974.72148285928
1147,196406.15255704077
1148,202718.0442778174
1149,178969.32194828294
1150,130472.12407598397
1153,123920.66208358142
1154,128823.53408951985
1159,348960.60712357564
1161,189786.27200323052
1167,183348.92446390793
1171,280190.13371278165
1174,196811.39549384057
1188,189624.32079866834
1189,185295.87143351714
1191,166620.67500054618
1195,144713.0546100323
1199,187477.24133233092
1201,197686.90831500752
1204,200730.93739192944
1211,149115.56292085387
1214,165445.41883323013
1219,153729.40930912763
1220,94560.18875058115
1227,176947.31074607265
1229,206780.21146672516
1231,148776.77502036153
1234,211938.06547460434
1235,139299.9701704391
1239,162237.10135663926
1240,161739.37256125154
1241,173886.36233921157
1246,129722.66316214828
1249,175222.12078049537
1250,127421.14692655475
1252,151201.83399831245
1259,148408.07409744395
1267,136898.84071883038
1269,124082.27470591845
1270,150714.98198092013
1272,137364.34992444434
1274,148036.15121142002
1276,140464.00887517282
1279,153451.8065121764
1281,176814.7802212283
1286,148715.70406638106
1287,147100.08953889573
1290,107985.90316817195
1291,150569.6518207208
1297,148130.89358232162
1302,153410.14899110736
1303,87050.49534171609
1312,116466.03431017647
1315,140334.72149820827
1322,107960.56151288842
1327,131913.1037131416
1331,150639.05638626008
1333,139408.742747629
1334,134216.67581553385
1336,135716.84596784142
1341,124921.50764834908
1344,112094.94731177637
1347,152164.72917206353
1348,173975.24126558707
1353,172792.36668716194
1355,146669.31183444112
1356,134298.13072635056
1357,166957.2481826388
1361,146025.37281580182
1364,144211.907495068
1368,138852.44648662658
1369,112246.40168186926
1371,142518.69440233606
1373,141091.64898892643
1374,132775.16274472975
1387,136139.51352415053
1388,131682.62397187366
1392,147782.37043484548
1394,148657.5663420799
1406,149266.29236065072
1407,204776.46411996294
1408,173859.1007529674
1409,161737.31401653492
1411,160288.80070517285
1412,123058.92738303718
1413,149618.2951611337
1414,123122.96006978482
1425,263685.5185723793
1430,185838.09879466853
1431,195571.12405267952
1435,214234.19312537083
1441,223515.59930711688
1444,224287.3145903806
1445,137977.63950357458
1446,142214.8382335094
1452,130649.15645975473
1453,126217.11466202776
1456,246102.37147726252
1457,249767.5705613767
1460,259547.1358602171
1463,265390.0102321197
1468,225082.3569301939
1471,205613.20767507734
1474,221889.2128983415
1475,224540.7685181917
1476,223229.0795451558
1478,227377.4704353043
1482,165139.31515265873
1483,165139.31515265873
1484,165139.31515265873
1485,164398.87146998016
1496,168796.95210523967
1497,161665.82782935133
1500,154828.07023092388
1506,133829.4570173208
1507,122338.87462138117
1509,135568.05531218913
1510,133752.16466212808
1513,135716.17812595292
1517,142645.08385293628
1518,179024.4572521499
1523,167487.19574700392
1524,137477.3510861494
1526,160125.8563777296
1529,194315.84523060848
1531,160364.33388874013
1535,137799.4537365497
1536,140974.28783105133
1538,301321.4716449377
1540,226465.47931240764
1543,144808.6041089719
1545,131974.42522344665
1546,139945.75913680118
1557,107607.77536250802
1558,112775.33512964915
1559,110205.14712589825
1563,260298.62960696616
1568,170715.5397063559
1571,178070.590487454
1578,173601.0819761619
1579,247897.19029633273
1584,245816.58418388938
1586,309924.5044848215
1604,140700.13216242133
1606,140095.08194105225
1610,175757.1930352444
1611,138258.58789337586
1618,184579.97794734608
1623,197643.14867307054
1624,206032.68535816038
1628,195842.0649724704
1633,227370.49069999467
1645,178716.71020101305
1649,216231.0058602348
1652,160437.74184640058
1653,178904.77206213132
1656,161152.25775546124
1662,191172.81085192962
1668,134359.53524104756
1670,119269.6041148922
1672,129167.17638682685
1673,154953.21171116285
1674,189623.31831155054
1677,140996.39504504148
1678,151519.69886993052
1679,143745.54932219602
1685,335485.8184893325
1692,366640.33804860094
1693,347270.58936382097
1696,371179.33803130157
1709,316062.9582300585
1711,333351.6311106695
1717,192413.1103389607
1718,192413.1103389607
1721,246773.25511939437
1722,240993.5549499477
1725,310500.9056032741
1726,236004.36633060608
1730,193524.76662723173
1731,203260.55490130594
1733,230002.79805439356
1737,219733.12463765737
1746,247530.47586519452
1747,195791.9450058834
1748,195312.14211671194
1749,231968.47076637496
1760,194877.44112432818
1761,635103.0433083789
1762,313196.26059457584
1768,617833.8029629195
1769,233482.84004819012
1770,281420.3827692749
1776,208985.90240425395
1781,337533.9104563412
1785,264934.9851320997
1792,264701.6007483053
1798,273159.0473013917
1812,204061.87124200296
1814,218024.17104027604
1817,151533.0655261348
1818,150389.0242119084
1822,146507.71352478518
1823,140242.66690175398
1829,239114.65969818545
1838,214568.7126929382
1845,189083.85034481034
1851,205176.50946169664
1855,262715.065869233
1856,166822.53403794998
1858,202296.75784953916
1865,208494.21529198257
1866,156582.49797752916
1867,167245.46537227393
1868,205202.57626950616
1876,149593.02441720874
1878,144321.7090186652
1879,170593.36067877227
1882,149436.89793426084
1883,143146.00049196833
1887,115715.49172075196
1895,162109.09449915867
1898,159578.16579139893
1904,96005.89227836349
1908,162349.79253132458
1917,151451.3598267951
1918,139681.52099082075
1920,142050.02772958294
1922,144865.4119253101
1923,149566.16031837836
1931,153192.8839278683
1935,147960.21442088173
1936,141972.59146076627
1939,126755.8850425197
1943,130718.7137637651
1944,143244.26764053406
1946,230960.71554320783
1952,115294.71679757939
1954,131384.1144942742
1958,140369.58329341735
1964,151938.15264909118
1966,147493.46026641785
1969,117676.07618033477
1977,121095.14834055597
1980,109098.81608869748
1984,129426.16081718856
1985,105087.76919224695
1988,125382.6100923527
1989,132591.71258585207
1991,142414.48528680627
1992,142037.79627774315
1997,141301.44660997178
1999,187351.136452491
2003,128285.02552357008
2005,126984.38574145915
2010,138218.95631386543
2012,142168.01331404937
2016,143688.8914424294
2017,138480.5521282332
2022,180391.49137390935
2023,158279.49346855775
2035,139273.4888700087
2036,195950.86110492356
2040,131197.04873517636
2042,154867.5140087921
2043,109491.18998362913
2055,140144.64315878786
2056,128458.19852391531
2059,133560.76283188444
2064,132575.44210952526
2066,188473.62736933655
2070,148561.7380874601
2071,110646.0397370118
2078,234082.73898540245
2080,161048.71114990444
2085,143607.45804348378
2089,138463.68338865665
2090,197965.32283793652
2092,250368.82241517323
2094,257352.5189106255
2095,221272.24934627782
2098,334680.43692631274
2099,265193.1746214489
2103,265193.1746214489
2120,150277.22247836538
2122,184226.95627596494
2123,183107.9953660583
2134,220516.585837198
2135,140946.14126857056
2136,152744.43522045694
2143,152559.76397692255
2145,283048.6428957138
2146,269973.5334992607
2148,221332.6294349281
2155,302566.33941074496
2156,263297.99269182864
2157,164637.27295573102
2159,229737.6212293048
2161,208938.41768524013
2164,200717.53855918284
