Id,SalePrice
2,114199.99360490499
4,277578.4111470792
6,188896.0662813709
7,247530.16527636396
17,195122.43233436387
18,349371.4264671203
22,201769.40663900378
27,117587.91556469667
31,83043.92872265936
36,139042.65552678372
39,389301.3078524893
40,274414.34719251713
42,340747.5072583703
46,244269.82617575722
53,174724.07580196075
58,182143.9677195541
61,316841.8573836618
72,242368.04035926174
79,110166.11497575557
80,211201.57746434916
82,172033.97681286724
83,80639.47054959515
85,158119.55478006668
88,117713.56314545794
92,292491.41841834114
93,283277.7444697823
95,179331.4834670526
102,196226.31035538577
103,188538.1912116659
106,245073.47419211123
107,169903.3214187485
110,233885.0711808814
114,193376.19393846067
116,191830.04849489234
117,155327.12420027104
118,148113.40199432886
125,162298.59606298513
126,167042.1167430352
127,146305.17069440897
128,205187.0986767334
134,129576.60035531205
135,158477.91782649365
137,230748.2587886963
143,130136.13995539406
147,121228.21938957511
148,197215.1721342472
150,128754.90548945608
156,144550.1052369599
157,136122.7236767824
159,118474.3456133164
161,276155.8455747559
167,149473.33294243124
170,123614.58805799377
171,70578.1914483715
175,81815.06419523926
179,142643.87411711467
181,93583.57834574663
186,207832.0457866273
193,179708.4716456971
194,100907.49407359617
206,115991.29154309028
208,130282.56618224995
210,147591.0600796893
211,93819.1329701878
212,107893.42096200956
214,81269.24191568328
215,133035.69710587367
217,145646.98196391252
222,169847.92470555913
227,138300.37062009305
228,174308.2878304549
233,239850.84746023646
235,134193.43360632897
238,127384.7401787717
241,166173.7996365332
252,188487.85184042653
253,191951.88842898083
256,147573.2389606575
257,143412.50250288952
258,188721.0376788383
259,181980.43548349553
261,145412.15168329945
263,138165.4033132944
266,236585.20464335932
267,225508.98086920878
270,152152.5996796947
271,259731.12277744088
276,119555.45226888324
285,137952.0986713558
288,25794.584620119393
289,161819.19978024502
290,141640.6244521091
291,152203.4444832299
292,106052.28389895434
293,196905.84524601186
294,222654.3504928814
295,177909.11444935203
304,137650.8172209856
322,308668.64540395216
326,161122.15740584192
327,83458.07522465679
328,129086.54356744188
331,90206.8464924983
332,71197.10438714405
333,78772.64773081684
335,133181.8013472882
337,155237.00194361137
342,107358.99846610887
343,184072.96209522613
347,179221.4417175886
350,324487.3815105397
352,248363.64302744385
358,200901.12363208985
359,181120.96310885798
360,159204.35401909193
368,334055.947076261
369,290830.9921523547
373,181732.67257968057
377,248799.9929666016
383,220499.36996364704
386,228205.84503504075
387,236299.44564687542
390,156899.01266851582
391,154214.74301785676
395,171450.0859272974
397,144260.1283107238
398,122994.14151673442
401,103160.99510642172
404,104670.1305599535
408,118862.49969225153
409,121083.55254082174
410,141807.18221013335
418,104864.70478208427
422,430559.1148686647
427,343320.0721196641
431,394672.8651871969
433,449461.58876914793
437,364898.2349798485
438,294292.71062207373
442,349616.6774531205
447,252968.9008159771
459,320662.35419730213
460,279504.6832754032
464,212875.3170326817
465,184717.1750249024
467,181265.85177158864
468,195263.22775170524
474,166182.2820715461
480,206628.28378616532
481,211185.5138973244
483,230367.6876037665
488,165858.88402649458
492,174555.92156463384
494,174560.05548829408
499,323343.91734564886
500,278355.6676205091
501,328595.1749276634
503,266735.9137843719
506,248701.49238594197
508,265692.2074476165
511,277992.3682276729
515,238831.6997587243
519,253878.70505177465
521,268569.3296635996
530,237272.9750168812
532,230208.06486717757
534,189591.53156974414
540,175270.32738432675
541,133045.48976959588
551,163819.10790016624
552,157914.32792753886
554,91914.37813977781
555,123737.68240483876
556,132201.81937627276
557,124266.17141104478
565,264307.585527122
566,258195.5518851606
567,175887.43856379908
569,212309.76566176524
570,193289.33150432986
574,225190.11954066667
575,310148.9150572002
576,195079.79462766857
577,225426.7179025861
578,206170.35393726765
583,244224.6754146521
584,244440.53221160625
585,145657.349649997
587,190902.34748396897
593,216814.100509845
597,206998.93239132653
598,172307.65113367361
599,172937.83125540477
600,133116.94165078102
605,156078.47558516698
607,187109.34913800796
608,158470.40575267878
611,162955.00450647378
616,117126.45109467095
625,196438.07643668124
629,138652.28691917006
630,102723.13106299553
631,143442.2245870463
640,156917.22702230705
642,146760.49977864092
643,147654.65213411828
646,132980.93615141686
647,156255.50152168667
655,75288.25549269051
659,127295.56401462069
663,49071.4319247916
665,101275.95453261514
667,191641.38843239757
673,144527.1616501325
676,130895.94829771192
680,140358.75915254082
682,132317.05317374133
687,132701.57221535395
688,145430.48731128342
692,97152.14854442126
693,102716.68988445727
695,154063.33136789984
697,146071.36673564074
700,102230.41879133295
702,115681.27976650067
703,149241.74354949433
704,94844.33310302561
712,89959.48355856631
713,57549.24611484728
717,189065.05408175086
720,185809.4015617435
721,41225.7255795393
726,163948.4315785286
733,130338.0229348631
736,122460.71878949364
738,87454.48852755544
741,123917.18510907832
743,55094.76182771023
745,101186.204620672
750,155685.15170934956
756,91654.21637595257
757,112580.21055265155
758,119310.5421877955
760,112198.42732552049
765,112981.10342720828
775,140430.73559987667
776,127988.57050961061
780,166735.30989736423
783,223272.9987871074
790,112057.45227536642
795,65941.41251921412
796,124648.37842423076
797,134222.27787720942
798,102234.83221078545
804,214104.71314356383
805,221275.21386683985
806,229216.96283701985
808,112019.93351777695
814,165981.13732126507
818,282613.60973992303
821,275359.01230341656
822,315932.12807548826
825,282135.9169024175
827,243294.90476148855
830,217010.46991640763
834,257678.6738008975
835,204509.6897188607
842,138467.59542369237
845,221178.64367745386
852,227378.53713055036
857,154002.71744917482
858,169151.120562676
859,138657.9067132603
860,124457.69693696898
861,131300.86751282733
864,253903.4198915045
868,191538.51422452007
869,201890.73672919063
872,267006.95829458244
873,240617.80837210777
885,116902.12326273599
890,102162.85032445096
895,106487.70184613312
899,75694.5817366464
906,111163.28868609824
918,170866.2935436711
923,151885.4002607776
925,136690.16408071332
927,145951.43196492014
932,203138.4937090088
933,108364.91527922897
934,160501.0801809012
942,86974.94730483036
947,258378.63789996985
948,263553.68632061
951,150065.2216201854
957,304853.9632464007
958,305562.0299715163
959,220730.89996053715
963,188570.10267464805
967,212582.5470078836
968,333708.5679795733
971,145238.7346684925
972,154257.2147992468
976,106474.53960128519
978,75017.8625140565
979,96962.2367592563
984,117591.1585106233
986,149598.59648734986
991,239801.38295290424
996,195364.6709780957
1001,270799.1935515718
1007,206613.97453494495
1008,189042.39443341776
1009,247829.43104474345
1014,85874.95493459575
1022,223315.68172284012
1024,191238.14579112848
1027,118931.59767099685
1030,146011.62856724995
1032,158846.23766546405
1035,167890.56313886715
1042,100216.81716334839
1047,136741.24126699794
1050,97381.1252428899
1055,309783.7858623017
1059,376642.23057893896
1061,364735.5659107072
1064,433323.1839964144
1077,229009.6698258815
1081,230633.8079281883
1092,245291.1497007074
1093,186025.71661549213
1095,217608.99321812717
