Id,SalePrice
2,132697.36477924723
4,307267.761500929
6,224846.47422339668
7,275493.56491566333
17,260196.32159329535
18,430429.24593660224
22,210952.25808733312
27,149561.76557116455
31,139903.48941142322
36,189110.9163195614
39,427572.67614146386
40,327828.0033713179
42,385200.0423127543
46,261174.19907970147
53,232203.65583166937
58,213308.15633718952
61,403997.10212605016
72,231640.9665733009
79,160030.43749385793
80,249233.70098519168
82,196619.10313554638
83,111317.13828257842
85,187295.89351169099
88,156346.56279757767
92,350387.6700982828
93,347704.94138838205
95,229502.0430924196
102,193352.63775082174
103,202561.3781182344
106,269837.24781946745
107,199831.836224266
110,249791.72206836962
114,232921.60654399346
116,223741.35540913022
117,197017.48346236016
118,179366.0845357721
125,176632.04147090358
126,211777.01217534608
127,170607.40233519353
128,250798.5732672932
134,167669.82382204192
135,198679.38989328447
137,313921.92085588427
143,173901.95822987228
147,167518.01932028285
148,206477.68812873936
150,155277.68278584996
156,177318.64369055702
157,161380.56970047776
159,185224.3502852629
161,328896.7846575676
167,171031.92771449883
170,142836.73718781388
171,127088.97273673814
175,126618.229767292
179,171980.11991484035
181,143253.03667826662
186,230689.75959756333
193,231390.24437427975
194,110114.01177385083
206,131067.27247025828
208,164176.0413703325
210,195707.33870738908
211,135011.05596370244
212,143603.6237182682
214,115636.21619034611
215,134868.09642939517
217,189287.1015907352
222,176969.3916365678
227,172625.7921695745
228,184462.9735041747
233,250263.87498911304
235,165151.10362692212
238,161771.3653832176
241,225211.41588852278
252,257939.52872404168
253,248779.62471367934
256,183291.25865548046
257,181291.8000225016
258,242047.39977690848
259,225672.38153449094
261,180935.92634001546
263,156742.12305110178
266,265798.60543154425
267,279899.2412674076
270,183699.490491759
271,314579.92365342285
276,151687.88453007265
285,197038.10245655777
288,108337.28835371621
289,165367.2117408846
290,145205.39164396713
291,141870.5244548639
292,151056.94894758088
293,224164.10290161887
294,257099.45434102594
295,212665.39450411673
304,149042.71604103775
322,437442.9173037978
326,214140.3729844247
327,132856.50389544838
328,150140.75319319413
331,121531.58394230943
332,125606.01475882386
333,132465.9674110315
335,167301.2350026625
337,233322.8940772847
342,159055.919514041
343,212304.99493040226
347,222576.5371863909
350,437573.5149799538
352,280803.278441859
358,196985.381167046
359,208577.04268364963
360,211143.8743750871
368,398737.80799134256
369,278798.4845156311
373,229206.89700353745
377,311178.4272070069
383,200975.54431763175
386,270835.87103667745
387,268749.68902137654
390,207986.67246915077
391,198256.19794096035
395,194863.62813665578
397,166124.7891401924
398,149141.66369425823
401,149682.22614008057
404,160269.33144658813
408,146917.5747872233
409,173610.24526628794
410,189445.01429192923
418,174902.098782367
422,492859.4521182365
427,411485.40443420125
431,499949.9990003408
433,635123.6034230634
437,412073.4198321403
438,348656.04792276386
442,406185.94693918515
447,282467.45324886526
459,402472.41292282497
460,335154.36051100283
464,239090.81248450364
465,226830.5314489002
467,215376.20203139054
468,217492.20940543903
474,231539.3266420694
480,244710.55806694255
481,234272.22720004836
483,256764.168092575
488,231889.73615195657
492,220094.35887375928
494,210806.67507576506
499,376847.0718879222
500,330828.8391681695
501,374602.10098514345
503,282901.43434742594
506,257483.6613576825
508,339869.88483189757
511,339590.0337865048
515,255569.77954331614
519,260725.5440627991
521,330161.0978975928
530,260949.81360354242
532,257529.9909815209
534,247598.67356278247
540,230108.69596526466
541,185695.0547651927
551,191844.14689203197
552,193648.8430420977
554,119965.06944175634
555,157477.05853571347
556,168250.4208232928
557,151713.68854854535
565,259531.75535256966
566,352710.2410571648
567,185446.15289389674
569,256010.65410728529
570,212380.7923532322
574,251495.4851424837
575,315763.0347306065
576,242250.09660632056
577,279687.5367931059
578,282574.2852910305
583,249282.88063279993
584,252821.97373304563
585,185892.01147058958
587,241502.1572858818
593,271001.0925991509
597,250944.23868072612
598,200830.72096258542
599,195060.3383786043
600,143017.28050954913
605,215163.06696832133
607,200262.69885674244
608,182783.94542860475
611,203472.43092235053
616,154195.62254567482
625,204878.9091022333
629,210140.72494147246
630,168446.92969224555
631,160538.34086462946
640,202981.8361354384
642,218639.94262974156
643,165213.87055715252
646,155056.08167662792
647,181594.91279087975
655,125577.54418345979
659,139150.76426384627
663,94267.94994925095
665,126547.08196393435
667,266479.04575179773
673,187173.8619785706
676,152730.59858975612
680,198371.76392878065
682,172191.07296129534
687,195711.23003656196
688,203167.940690751
692,158495.12935044552
693,137968.92849620074
695,159224.18265593427
697,148043.05629614095
700,171631.61741364683
702,168089.7943057143
703,179096.85050276504
704,128846.8882703198
712,118250.04725878508
713,136862.0026169091
717,271557.4899724919
720,201829.64405336982
721,91799.6910309474
726,185124.65950440033
733,139612.75958343074
736,157171.9215025876
738,131110.85014074005
741,164425.95763353628
743,98138.68687657696
745,145442.10783439394
750,175142.19816061776
756,129574.2082384896
757,161692.3335584993
758,173342.36104699425
760,120776.470317937
765,169355.00578637564
775,167267.29188726225
776,164792.21209068588
780,208390.1903442565
783,220715.0490131306
790,154317.59916183227
795,115917.88999088238
796,169580.48383392842
797,187607.96875021007
798,149654.30596133613
804,241419.54110295602
805,260030.6404952736
806,298658.63295369234
808,170415.17384916503
814,188761.8216403341
818,339398.9167176669
821,340073.667699128
822,386749.957997566
825,347140.4328875042
827,285598.28495150665
830,247083.5234714691
834,269500.34661209007
835,214641.58578486808
842,181243.8515405315
845,259993.6397943812
852,267760.5078740158
857,162607.7353299784
858,192310.24851278207
859,151572.77392034305
860,159480.99479773638
861,158301.5441697611
864,320550.67010066065
868,252349.64494066054
869,266627.29175295203
872,338578.0441147968
873,254057.6474552751
885,145800.2318162027
890,155941.69342577906
895,135822.8431725914
899,120073.8919583742
906,128976.12249955298
918,172531.49534239585
923,176562.27553701762
925,145646.53305835632
927,159927.5817928653
932,228729.3143770357
933,159326.64108241344
934,177399.60070528902
942,121998.27024993551
947,322189.30571014393
948,324170.83247898414
951,171735.45849801344
957,289149.9385135842
958,380591.3819940931
959,266802.3525397321
963,229655.38897061447
967,275628.13560002827
968,404457.6331832475
971,192761.8002365737
972,204545.65988479083
976,135803.9221158849
978,124737.76835888124
979,146193.10325540983
984,152342.13675321944
986,191826.60176483472
991,248356.3480558211
996,224426.91982234525
1001,316898.4733208171
1007,251957.93060351085
1008,220495.82605214344
1009,249150.9287794698
1014,200954.15552231963
1022,276778.1872564294
1024,199707.0705324507
1027,168035.69102054654
1030,213858.10984760776
1032,194273.48509729808
1035,181615.2327162895
1042,146416.03081698422
1047,182887.98564515586
1050,149952.35693991886
1055,332119.7035164655
1059,519899.3998174808
1061,444391.15049727017
1064,598233.9377166172
1077,282212.1089216692
1081,269309.48708084534
1092,258831.65315196363
1093,233019.3896017269
1095,230773.14425027833
1099,320566.3044984219
1101,345703.47598488047
1103,374158.98212154733
1109,290162.83547439444
1112,258124.0003871929
1113,315009.8717942585
1114,286698.36729769746
1116,321889.368833893
